,gender,ocp_cd,age,kp_txn_amt,cc_txn_amt
773,1,4.0,3,4260200,176300.0
774,2,9.0,5,306800,18000.0
775,2,9.0,3,92900,68000.0
776,1,9.0,4,332000,30100.0
777,2,3.0,3,895500,19100.0
778,1,9.0,3,315800,17500.0
779,2,3.0,4,883200,0.0
780,1,3.0,4,339700,5600.0
781,1,7.0,3,8099200,33500.0
782,1,3.0,3,114600,10000.0
783,2,9.0,3,129000,0.0
784,1,2.0,5,981100,0.0
785,1,9.0,4,235800,17400.0
786,2,3.0,3,3974100,32600.0
787,1,9.0,4,17364900,45600.0
788,1,3.0,4,662200,87700.0
789,1,3.0,3,560700,25900.0
790,2,9.0,4,549900,19500.0
791,2,9.0,4,1636600,47400.0
792,2,3.0,4,331500,17000.0
793,2,3.0,4,1698700,61100.0
794,2,9.0,5,396800,1500.0
795,2,9.0,3,94600,2400.0
796,2,9.0,4,55300,14500.0
797,2,9.0,3,135000,17700.0
798,2,3.0,3,633000,0.0
799,2,3.0,3,163600,0.0
800,1,3.0,3,404000,0.0
801,2,1.0,3,176100,0.0
802,2,9.0,4,2546100,24300.0
803,2,9.0,3,1848000,5500.0
804,2,3.0,3,1101200,3000.0
805,2,3.0,4,3021800,5200.0
806,2,3.0,4,162500,5700.0
807,2,3.0,3,34100,3000.0
808,2,3.0,4,887800,18100.0
809,1,9.0,5,659200,11700.0
810,1,3.0,3,3465600,206600.0
811,2,9.0,5,6285300,27200.0
812,1,3.0,3,208600,14900.0
813,2,9.0,4,498300,23900.0
814,2,3.0,2,347600,9300.0
815,2,3.0,5,93600,0.0
816,2,9.0,3,334600,16300.0
817,2,3.0,3,572400,10000.0
818,1,3.0,5,613800,82500.0
819,1,9.0,3,300000,0.0
820,2,9.0,4,600,0.0
821,1,3.0,3,4018200,41500.0
822,1,3.0,4,1133300,69500.0
823,2,3.0,4,985400,54300.0
824,1,3.0,5,1876500,69200.0
825,1,3.0,4,2172300,28500.0
826,1,3.0,4,424100,44700.0
827,1,9.0,5,588300,38200.0
828,2,3.0,3,74000,8000.0
829,2,3.0,5,415200,24300.0
830,2,3.0,4,2273100,45700.0
831,2,3.0,4,149400,5000.0
832,1,3.0,4,421500,11800.0
833,2,9.0,3,105000,0.0
834,1,9.0,3,52400,10000.0
835,2,9.0,3,866600,45700.0
836,2,9.0,3,532300,13800.0
837,1,3.0,3,606300,38500.0
838,2,4.0,4,6387900,127400.0
839,1,9.0,4,5840000,0.0
840,1,9.0,4,40000,0.0
841,1,3.0,5,368500,0.0
842,2,1.0,3,475400,10600.0
843,2,9.0,3,902700,64700.0
844,2,9.0,3,36000,7100.0
845,2,9.0,3,38100,10000.0
846,2,9.0,3,43800,0.0
847,2,3.0,4,355200,0.0
848,1,9.0,5,383400,8200.0
849,1,9.0,4,466200,36400.0
850,1,3.0,4,1081800,23900.0
851,2,9.0,4,586000,55300.0
852,2,3.0,4,346300,35200.0
853,2,9.0,3,66400,3000.0
854,1,9.0,3,545400,13300.0
855,1,9.0,3,230800,0.0
856,1,3.0,3,164300,3800.0
857,1,9.0,3,201200,0.0
858,1,3.0,4,628100,106500.0
859,2,3.0,4,97700,4400.0
860,2,3.0,4,982000,25100.0
861,1,3.0,3,254400,0.0
862,1,9.0,5,656200,5300.0
863,1,4.0,5,532600,0.0
864,1,9.0,5,13631600,318200.0
865,1,9.0,4,85300,1300.0
866,1,3.0,4,364700,3600.0
867,1,3.0,4,1445000,0.0
868,2,3.0,3,240400,0.0
869,1,9.0,5,25000,0.0
870,1,3.0,4,57800,0.0
871,1,3.0,3,462800,28000.0
872,2,9.0,4,271000,6900.0
873,2,3.0,3,182800,11000.0
874,2,9.0,3,28700,3600.0
875,2,3.0,3,5200,0.0
876,1,3.0,5,220000,5300.0
877,2,9.0,3,809400,14400.0
878,1,9.0,5,188600,0.0
879,2,3.0,3,527600,20000.0
880,1,3.0,4,289800,0.0
881,2,4.0,4,4594700,104400.0
882,1,9.0,4,182700,5500.0
883,2,3.0,4,816300,0.0
884,1,3.0,4,2024200,468800.0
885,2,9.0,4,427800,4900.0
886,1,9.0,3,3900,0.0
887,1,9.0,5,746100,63400.0
888,1,9.0,4,392200,39500.0
889,1,3.0,3,2075600,138800.0
890,2,3.0,4,1723800,298700.0
891,2,3.0,3,552800,54400.0
892,2,3.0,4,129600,20600.0
893,1,9.0,4,433600,19500.0
894,1,9.0,4,508800,16900.0
895,2,9.0,4,1409300,32200.0
896,2,9.0,3,401100,5300.0
897,1,3.0,4,2009400,69400.0
898,2,3.0,3,69400,8000.0
899,1,3.0,3,2649800,35400.0
900,2,9.0,3,2000,0.0
901,2,3.0,5,1805600,39800.0
902,2,9.0,4,1214700,3000.0
903,1,9.0,3,491100,29400.0
904,1,9.0,4,2231900,111300.0
905,2,9.0,3,4382300,12300.0
906,2,9.0,4,1030800,0.0
907,2,9.0,3,73700,4700.0
908,2,3.0,4,222800,13500.0
909,2,9.0,4,591900,33800.0
910,1,9.0,4,500,4800.0
911,2,3.0,3,1475200,24000.0
912,2,3.0,4,66500,9400.0
913,1,9.0,3,27000,0.0
914,2,12.0,4,4190800,353700.0
915,2,3.0,3,1250700,16800.0
916,1,9.0,4,512700,6800.0
917,1,9.0,3,249700,10000.0
918,1,2.0,3,50600,25100.0
919,1,9.0,3,16200,6300.0
920,2,9.0,3,602800,13500.0
921,2,3.0,4,141200,17100.0
922,1,3.0,4,8286900,122400.0
923,2,3.0,3,555200,0.0
924,1,7.0,4,108500,84400.0
925,2,4.0,6,2946700,72100.0
926,2,12.0,3,926200,6100.0
927,1,12.0,3,1162400,161300.0
928,1,9.0,3,922000,101000.0
929,1,3.0,3,5045900,41000.0
930,2,3.0,3,369600,86400.0
931,1,9.0,4,57200,2300.0
932,1,3.0,4,1331300,33400.0
933,2,9.0,4,129900,0.0
934,2,3.0,3,19000,0.0
935,1,4.0,4,1503900,0.0
936,2,3.0,3,141600,6000.0
937,2,9.0,3,180300,27100.0
938,2,9.0,4,756500,29300.0
939,2,4.0,4,2278400,0.0
940,1,9.0,4,1148700,17000.0
941,2,3.0,3,1415400,95900.0
942,2,4.0,5,216000,15000.0
943,2,9.0,3,1545500,25000.0
944,2,3.0,3,251700,3400.0
945,1,9.0,4,246200,31500.0
946,2,3.0,3,77500,0.0
947,1,3.0,3,489000,0.0
948,2,9.0,4,695100,0.0
949,2,9.0,4,716400,25000.0
950,2,9.0,3,2822400,19400.0
951,2,3.0,4,189200,13200.0
952,2,3.0,4,462300,69000.0
953,1,9.0,3,278000,23500.0
954,1,3.0,5,3030500,709300.0
955,2,3.0,3,718000,7800.0
956,2,3.0,3,372100,37200.0
957,1,9.0,3,320400,0.0
958,1,9.0,3,96500,8500.0
959,1,3.0,3,1060700,95700.0
960,1,2.0,5,489800,48800.0
961,2,1.0,3,177900,76200.0
962,2,13.0,5,117000,27200.0
963,2,3.0,4,4145400,21000.0
964,1,9.0,3,349900,44200.0
965,1,3.0,5,4913500,30500.0
966,2,9.0,3,739900,105500.0
967,1,4.0,5,622600,320200.0
968,1,4.0,3,2769300,161100.0
969,1,3.0,3,27800,2800.0
970,2,3.0,4,263700,31900.0
971,2,9.0,4,151800,69200.0
972,1,9.0,3,73800,23000.0
973,2,9.0,4,1300100,7400.0
974,2,3.0,3,105300,33200.0
975,1,3.0,4,86100,0.0
976,1,9.0,4,387100,8200.0
977,1,9.0,3,71600,16000.0
978,1,1.0,3,323200,0.0
979,1,3.0,4,4137600,62800.0
980,1,3.0,4,193000,0.0
981,2,9.0,4,935000,48600.0
982,2,9.0,4,2502600,129600.0
983,1,3.0,6,2391800,236700.0
984,2,9.0,5,1268300,35800.0
985,2,3.0,4,160700,3100.0
986,1,7.0,4,108400,0.0
987,1,3.0,6,3322900,231200.0
988,2,9.0,3,281400,10200.0
989,1,9.0,5,1093800,16400.0
990,1,3.0,4,16200,5100.0
991,2,9.0,3,269600,1500.0
992,2,3.0,3,1221100,23100.0
993,2,1.0,3,54500,0.0
994,2,9.0,3,708000,900.0
995,2,9.0,3,276400,14200.0
996,2,9.0,5,262500,5800.0
997,2,3.0,4,229200,0.0
998,2,9.0,4,64600,10000.0
999,2,3.0,3,335000,0.0
1000,1,3.0,4,10200,0.0
1001,2,9.0,3,330600,18800.0
1002,1,9.0,3,1163300,0.0
1003,2,3.0,4,1557400,192300.0
1004,1,9.0,3,107400,0.0
1005,1,3.0,4,310800,22000.0
1006,2,3.0,4,282500,30200.0
1007,1,9.0,4,56800,0.0
1008,1,3.0,4,1594500,44500.0
1009,1,3.0,5,100800,3000.0
1010,2,3.0,3,367700,500.0
1011,1,9.0,3,257300,41800.0
1012,2,3.0,4,526500,1700.0
1013,2,3.0,4,282500,0.0
1014,1,9.0,4,829100,20500.0
1015,2,3.0,3,213000,5700.0
1016,2,3.0,4,3819700,71500.0
1017,2,3.0,4,260400,0.0
1018,1,3.0,4,1896100,28100.0
1019,1,9.0,4,25400,0.0
1020,2,9.0,4,526500,8800.0
1021,1,7.0,4,902400,29700.0
1022,1,3.0,4,185000,0.0
1023,2,9.0,4,157200,11000.0
1024,2,7.0,3,716600,82500.0
1025,2,9.0,3,218300,0.0
1026,1,4.0,5,20817500,346700.0
1027,2,3.0,3,539900,0.0
1028,2,3.0,4,1362200,600.0
1029,2,9.0,3,4212100,365700.0
1030,1,3.0,4,118800,20100.0
1031,2,9.0,3,1074900,73000.0
1032,2,3.0,3,260800,14700.0
1033,2,9.0,3,943900,91600.0
1034,2,3.0,4,695800,67400.0
1035,2,3.0,4,7300,0.0
1036,2,9.0,4,13586700,337700.0
1037,2,3.0,4,1894000,8500.0
1038,2,7.0,6,558300,0.0
1039,2,13.0,2,90800,24300.0
1040,2,9.0,4,1577000,182400.0
1041,1,3.0,4,299400,3000.0
1042,1,3.0,4,1390500,8400.0
1043,1,3.0,3,4858700,4000.0
1044,1,3.0,3,535100,49800.0
1045,2,9.0,3,178100,18100.0
1046,2,3.0,4,144100,0.0
1047,1,3.0,4,192800,0.0
1048,2,9.0,4,2265600,128500.0
1049,1,3.0,4,9380800,138500.0
1050,2,3.0,4,74200,4000.0
1051,2,3.0,3,87000,6000.0
1052,1,3.0,4,119200,11900.0
1053,2,4.0,5,11283300,489500.0
1054,2,3.0,4,111100,11600.0
1055,1,9.0,3,103000,11800.0
1056,1,9.0,4,158600,6000.0
1057,2,3.0,5,333100,13600.0
1058,1,9.0,4,5816100,162900.0
1059,1,9.0,3,585400,12600.0
1060,1,13.0,5,392400,11400.0
1061,1,9.0,5,226800,0.0
1062,2,9.0,4,122300,5000.0
1063,2,3.0,4,173600,1900.0
1064,1,3.0,5,348800,7700.0
1065,1,3.0,3,2457800,174700.0
1066,2,3.0,3,153800,0.0
1067,2,3.0,3,133500,0.0
1068,2,9.0,4,367100,29500.0
1069,2,9.0,4,171000,2000.0
1070,2,9.0,4,930400,38500.0
1071,2,9.0,3,86600,0.0
1072,1,9.0,6,10000,8400.0
1073,1,3.0,5,988500,22900.0
1074,2,3.0,4,653700,29200.0
1075,2,3.0,6,690100,231000.0
1076,2,3.0,4,119100,12800.0
1077,1,9.0,3,313800,27900.0
1078,2,3.0,4,51200,5200.0
1079,1,9.0,4,132800,1000.0
1080,2,9.0,4,138300,15000.0
1081,2,9.0,3,1722100,12600.0
1082,1,3.0,3,2592800,110500.0
1083,2,9.0,4,182700,55300.0
1084,1,9.0,4,255800,21000.0
1085,1,9.0,4,268800,12300.0
1086,2,3.0,4,1047900,52000.0
1087,1,3.0,4,517600,19900.0
1088,1,3.0,3,1043200,24600.0
1089,1,9.0,3,195600,20100.0
1090,2,3.0,3,14800,12600.0
1091,2,3.0,3,144300,0.0
1092,1,9.0,3,625200,26800.0
1093,1,9.0,4,307400,22900.0
1094,2,3.0,4,316800,11500.0
1095,2,3.0,4,529200,5000.0
1096,2,3.0,4,187200,0.0
1097,2,9.0,5,150000,0.0
1098,1,9.0,3,60400,9700.0
1099,2,3.0,3,1706400,0.0
1100,1,3.0,3,191200,14300.0
1101,1,9.0,3,623100,1000.0
1102,1,9.0,3,270500,30200.0
1103,2,3.0,3,6617100,92600.0
1104,1,3.0,4,89600,0.0
1105,2,3.0,4,1467000,112400.0
1106,1,9.0,3,1600,0.0
1107,2,9.0,3,596400,13100.0
1108,1,9.0,3,111300,8000.0
1109,1,3.0,3,314700,42100.0
1110,1,3.0,3,162400,0.0
1111,2,9.0,3,294000,104600.0
1112,2,9.0,5,196900,33100.0
1113,1,3.0,4,9758900,26200.0
1114,2,3.0,3,149200,9900.0
1115,1,9.0,3,139700,0.0
1116,1,9.0,4,67600,0.0
1117,2,4.0,5,29862300,446700.0
1118,2,4.0,4,959800,26100.0
1119,1,3.0,4,1414800,200.0
1120,1,9.0,4,346000,0.0
1121,2,9.0,3,949900,11000.0
1122,1,3.0,3,933200,0.0
1123,1,9.0,4,1584000,56500.0
1124,2,3.0,3,956000,0.0
1125,2,9.0,3,807500,32300.0
1126,2,9.0,5,599100,21100.0
1127,1,3.0,3,623300,24100.0
1128,2,3.0,3,258800,48000.0
1129,2,3.0,3,80900,7200.0
1130,2,3.0,4,65400,14200.0
1131,2,9.0,4,50800,9900.0
1132,1,3.0,5,7600,0.0
1133,2,3.0,3,468200,0.0
1134,2,9.0,3,657000,7000.0
1135,2,9.0,4,2305600,0.0
1136,1,9.0,5,842100,78600.0
1137,2,3.0,3,1290900,22600.0
1138,2,9.0,4,400800,12000.0
1139,2,9.0,4,896400,0.0
1140,2,9.0,5,282200,500.0
1141,2,9.0,4,13778800,200.0
1142,1,9.0,4,517700,0.0
1143,1,3.0,4,152800,0.0
1144,2,9.0,3,61500,7400.0
1145,1,9.0,4,310400,3200.0
1146,1,9.0,3,121600,27200.0
1147,1,3.0,3,79500,0.0
1148,2,9.0,4,23400,0.0
1149,2,9.0,5,87600,17300.0
1150,2,3.0,3,547300,55200.0
1151,1,9.0,3,493600,0.0
1152,2,9.0,4,84300,4100.0
1153,1,3.0,3,198700,11300.0
1154,2,3.0,4,143600,9100.0
1155,1,9.0,4,272500,33500.0
1156,1,3.0,3,191800,0.0
1157,2,3.0,5,673100,199700.0
1158,1,9.0,5,268400,0.0
1159,2,3.0,3,439700,47500.0
1160,2,1.0,3,1182800,32500.0
1161,2,9.0,3,124900,0.0
1162,1,3.0,6,1016600,0.0
1163,1,3.0,3,1240900,62600.0
1164,1,3.0,3,49900,0.0
1165,2,3.0,4,477800,15000.0
1166,1,2.0,3,68600,1200.0
1167,2,3.0,4,197200,20000.0
1168,2,3.0,4,75300,1000.0
1169,2,3.0,3,384700,16600.0
1170,2,9.0,4,214600,18600.0
1171,1,9.0,4,424600,41300.0
1172,2,4.0,5,5087300,182600.0
1173,1,3.0,3,296700,0.0
1174,1,9.0,4,668600,18500.0
1175,1,3.0,4,80500,0.0
1176,1,3.0,4,4300,25000.0
1177,1,4.0,5,11353500,0.0
1178,1,9.0,4,796700,0.0
1179,1,3.0,3,871800,57100.0
1180,2,1.0,3,127000,500.0
1181,2,9.0,4,154800,12000.0
1182,1,9.0,3,77300,25000.0
1183,2,3.0,3,5066800,319100.0
1184,2,3.0,4,1246200,13000.0
1185,1,9.0,4,673600,45800.0
1186,2,3.0,4,30200,1000.0
1187,2,3.0,4,158000,1000.0
1188,2,9.0,4,445500,32200.0
1189,2,3.0,3,179400,7000.0
1190,2,3.0,3,294700,34700.0
1191,2,3.0,5,1121000,107000.0
1192,1,3.0,5,598000,7000.0
1193,2,9.0,4,122500,0.0
1194,2,3.0,4,1471200,13200.0
1195,2,2.0,3,290100,29700.0
1196,1,3.0,4,358300,3500.0
1197,1,9.0,3,203400,0.0
1198,1,3.0,4,183000,29300.0
1199,2,3.0,3,780600,13400.0
1200,2,9.0,4,207500,9300.0
1201,1,9.0,4,3580200,8000.0
1202,2,9.0,3,915100,47900.0
1203,2,9.0,4,100500,1200.0
1204,1,1.0,3,167400,2500.0
1205,2,7.0,4,4089500,52000.0
1206,2,1.0,3,180100,5300.0
1207,1,3.0,5,2568200,35400.0
1208,1,9.0,3,129700,1300.0
1209,1,9.0,3,2816200,6200.0
1210,2,9.0,4,969900,18700.0
1211,2,9.0,4,264300,43800.0
1212,2,3.0,3,172400,0.0
1213,1,3.0,3,386300,44200.0
1214,1,3.0,3,10400,8000.0
1215,2,9.0,5,897400,94100.0
1216,1,3.0,4,124100,0.0
1217,2,3.0,4,321300,45400.0
1218,2,3.0,3,824200,36200.0
1219,1,9.0,3,228800,59300.0
1220,1,3.0,4,35500,0.0
1221,1,3.0,4,60800,4900.0
1222,1,3.0,4,600600,17400.0
1223,2,3.0,4,1934100,0.0
1224,2,9.0,4,519900,54500.0
1225,1,3.0,4,4989100,130800.0
1226,1,3.0,4,860500,53500.0
1227,2,3.0,4,4595900,27600.0
1228,2,9.0,4,283200,11000.0
1229,2,3.0,4,17340500,221500.0
1230,2,3.0,3,5500,0.0
1231,1,9.0,5,4154200,13800.0
1232,1,9.0,3,543300,0.0
1233,1,3.0,4,442500,3000.0
1234,2,9.0,3,28800,31200.0
1235,1,9.0,6,295700,27100.0
1236,2,3.0,3,483400,39100.0
1237,1,9.0,4,222600,0.0
1238,1,9.0,3,520000,6500.0
1239,1,4.0,5,8646200,0.0
1240,2,3.0,3,1761100,120200.0
1241,2,9.0,3,52800,14000.0
1242,2,3.0,4,19300,0.0
1243,2,3.0,3,729600,9700.0
1244,2,3.0,4,421000,13500.0
1245,2,9.0,3,311600,3200.0
1246,2,3.0,4,4785500,281400.0
1247,1,3.0,6,683700,44500.0
1248,2,9.0,3,134100,11000.0
1249,1,3.0,3,113700,0.0
1250,2,9.0,5,5500,0.0
1251,2,9.0,4,185600,0.0
1252,1,9.0,5,848700,278300.0
1253,2,9.0,5,380400,15200.0
1254,1,3.0,4,12900,10500.0
1255,2,9.0,4,1078600,41500.0
1256,1,3.0,4,1312200,102700.0
1257,2,3.0,4,464200,27100.0
1258,1,9.0,3,805800,5400.0
1259,1,9.0,5,109300,22000.0
1260,1,3.0,4,322900,10500.0
1261,2,3.0,3,393900,12600.0
1262,2,3.0,4,26568500,40900.0
1263,2,9.0,5,94800,1000.0
1264,1,3.0,5,1500,0.0
1265,1,3.0,3,2237200,23700.0
1266,1,4.0,3,17870300,748300.0
1267,2,3.0,3,1637600,50500.0
1268,2,3.0,4,1270800,13100.0
1269,1,9.0,3,11400,2200.0
1270,2,3.0,3,3669900,159400.0
1271,2,9.0,3,603400,60300.0
1272,1,9.0,3,109600,4400.0
1273,1,1.0,3,1927500,0.0
1274,1,3.0,3,9000,9000.0
1275,2,3.0,3,695000,19400.0
1276,1,13.0,3,433400,2000.0
1277,1,9.0,4,246800,2800.0
1278,2,3.0,2,259600,20600.0
1279,2,9.0,4,200600,12000.0
1280,2,9.0,3,93600,1300.0
1281,2,9.0,3,360600,7400.0
1282,1,9.0,3,200,0.0
1283,1,9.0,3,265200,0.0
1284,1,3.0,3,29000,0.0
1285,1,3.0,3,832000,28500.0
1286,1,4.0,3,2057200,10100.0
1287,2,9.0,3,793400,78600.0
1288,2,9.0,3,120200,1500.0
1289,2,3.0,3,506400,0.0
1290,2,3.0,3,168600,18900.0
1291,2,3.0,4,172400,36000.0
1292,1,9.0,5,14300,200.0
1293,2,2.0,4,33553100,60900.0
1294,2,9.0,4,229600,0.0
1295,1,9.0,5,2409400,61500.0
1296,1,3.0,3,461500,27000.0
1297,2,9.0,3,190100,26900.0
1298,1,9.0,4,43000,0.0
1299,1,7.0,5,2634700,200.0
1300,2,9.0,3,761800,0.0
1301,2,9.0,3,116900,13900.0
1302,2,9.0,5,101700,15500.0
1303,1,9.0,4,137400,3200.0
1304,2,4.0,6,175400,0.0
1305,2,9.0,4,553300,25300.0
1306,2,3.0,3,1232300,228700.0
1307,1,9.0,5,163000,18300.0
1308,2,9.0,6,62100,14600.0
1309,1,3.0,3,2715900,77400.0
1310,2,3.0,3,14100,0.0
1311,2,9.0,4,161200,2300.0
1312,2,3.0,5,662700,33700.0
1313,1,3.0,4,1503700,0.0
1314,1,3.0,5,339600,0.0
1315,2,3.0,3,6800,0.0
1316,1,3.0,3,1252400,38400.0
1317,1,9.0,4,226800,22000.0
1318,1,9.0,4,4200,700.0
1319,2,9.0,3,800200,67300.0
1320,2,3.0,4,407700,27700.0
1321,2,9.0,3,268400,8000.0
1322,2,9.0,3,13100,3600.0
1323,1,3.0,4,766000,85900.0
1324,2,9.0,4,598500,52800.0
1325,2,9.0,3,358500,36000.0
1326,2,3.0,4,230000,500.0
1327,2,3.0,4,981800,9700.0
1328,2,3.0,4,1353300,11800.0
1329,1,9.0,6,762500,111800.0
1330,1,9.0,4,51400,0.0
1331,2,3.0,4,228800,8400.0
1332,1,9.0,4,10376700,24600.0
1333,1,3.0,5,3190000,129600.0
1334,2,9.0,3,160600,34300.0
1335,1,3.0,3,315500,5000.0
1336,1,9.0,4,169600,2600.0
1337,1,3.0,4,3020000,0.0
1338,1,4.0,5,3211900,305300.0
1339,1,3.0,3,450400,4900.0
1340,1,3.0,3,118200,15900.0
1341,1,3.0,4,199300,0.0
1342,2,3.0,4,66200,5500.0
1343,1,9.0,4,84600,400.0
1344,1,9.0,4,28400,0.0
1345,2,9.0,5,49100,5700.0
1346,2,3.0,3,616800,0.0
1347,2,3.0,3,44000,6100.0
1348,2,1.0,3,286600,64700.0
1349,2,9.0,3,554100,0.0
1350,1,3.0,4,7353000,28200.0
1351,2,7.0,3,2211200,16000.0
1352,2,3.0,3,270800,0.0
1353,1,3.0,4,447500,32200.0
1354,2,4.0,5,61792900,1327000.0
1355,2,3.0,3,386400,15000.0
1356,2,9.0,3,200500,37000.0
1357,2,9.0,3,321800,0.0
1358,2,9.0,4,3584300,184500.0
1359,1,9.0,4,1102800,75800.0
1360,2,13.0,3,697000,23400.0
1361,2,3.0,4,2995100,96100.0
1362,1,9.0,4,776600,24300.0
1363,2,3.0,3,1166000,107500.0
1364,2,3.0,3,1983300,119400.0
1365,2,3.0,3,498900,21200.0
1366,2,3.0,4,684400,1200.0
1367,2,9.0,3,911500,41100.0
1368,2,9.0,4,131600,0.0
1369,1,3.0,3,69600,0.0
1370,2,3.0,3,1870800,112800.0
1371,1,9.0,4,573500,46800.0
1372,2,3.0,4,1191300,16400.0
1373,1,3.0,5,38000,0.0
1374,1,7.0,4,258400,16000.0
1375,1,3.0,5,890100,162600.0
1376,1,4.0,6,2225800,687800.0
1377,2,3.0,3,6155200,104100.0
1378,1,9.0,4,958600,16100.0
1379,2,3.0,3,1750200,0.0
1380,1,3.0,3,275400,29600.0
1381,1,9.0,4,593000,21200.0
1382,1,9.0,4,337300,5500.0
1383,1,3.0,6,12800,2500.0
1384,1,3.0,4,1172400,60300.0
1385,2,3.0,3,238600,0.0
1386,1,9.0,4,1288400,104000.0
1387,1,9.0,4,524900,57100.0
1388,2,9.0,4,192100,0.0
1389,2,3.0,3,228900,5200.0
1390,1,4.0,4,5350500,245500.0
1391,1,9.0,4,17100,0.0
1392,2,3.0,4,69000,0.0
1393,2,9.0,3,51100,0.0
1394,1,9.0,4,57300,0.0
1395,2,9.0,3,83200,0.0
1396,2,3.0,3,30497100,59900.0
1397,2,4.0,5,5719900,287400.0
1398,2,3.0,3,98500,21900.0
1399,2,3.0,5,738300,12000.0
1400,1,3.0,5,544100,123600.0
1401,1,4.0,6,38261400,1184800.0
1402,2,3.0,4,773600,18800.0
1403,2,9.0,3,71900,19100.0
1404,2,3.0,4,669300,56600.0
1405,2,9.0,3,310600,4000.0
1406,1,9.0,4,305400,5500.0
1407,2,4.0,5,1098900,57900.0
1408,1,3.0,4,90000,0.0
1409,2,3.0,4,370200,0.0
1410,2,9.0,5,2361300,201500.0
1411,1,3.0,2,368500,15600.0
1412,2,3.0,4,16900,0.0
1413,1,3.0,4,413800,0.0
1414,2,3.0,5,1751400,42300.0
1415,1,3.0,5,553000,64200.0
1416,1,9.0,3,4340300,503400.0
1417,2,9.0,4,232400,5000.0
1418,1,9.0,5,101100,15500.0
1419,2,9.0,5,804000,29200.0
1420,2,3.0,4,137600,33500.0
1421,2,3.0,5,2098200,95000.0
1422,1,1.0,4,407300,0.0
1423,1,3.0,3,39400,0.0
1424,1,9.0,4,408000,0.0
1425,2,3.0,3,535500,67500.0
1426,2,3.0,3,731700,9300.0
1427,2,3.0,3,25900,0.0
1428,2,9.0,3,3400,0.0
1429,2,3.0,4,1010600,30600.0
1430,1,3.0,3,322500,11200.0
1431,2,3.0,3,271600,22000.0
1432,2,3.0,3,87800,0.0
1433,2,9.0,4,2438100,139300.0
1434,2,3.0,2,120300,5300.0
1435,2,9.0,6,1443200,200.0
1436,2,9.0,3,1474300,113900.0
1437,1,9.0,4,31495600,926700.0
1438,2,3.0,3,164400,23600.0
1439,1,9.0,4,221700,0.0
1440,1,3.0,3,3178400,500.0
1441,2,3.0,3,626100,73100.0
1442,2,3.0,5,129600,54400.0
1443,2,13.0,4,29100,0.0
1444,1,3.0,4,483700,42900.0
1445,2,9.0,3,408900,11100.0
1446,2,9.0,4,2204900,31200.0
1447,1,3.0,4,518500,100.0
1448,2,9.0,3,377900,55500.0
1449,1,9.0,3,1384000,54200.0
1450,1,9.0,4,152700,30000.0
1451,1,3.0,4,183500,30300.0
1452,2,3.0,3,609800,40000.0
1453,2,3.0,3,254300,600.0
1454,2,4.0,5,66000,0.0
1455,1,9.0,4,25700,3800.0
1456,1,3.0,3,1780500,9000.0
1457,2,4.0,4,44169100,268700.0
1458,1,9.0,4,23100,1500.0
1459,2,1.0,6,192200,0.0
1460,2,9.0,3,45100,0.0
1461,1,9.0,4,116400,0.0
1462,1,9.0,4,788000,4800.0
1463,2,9.0,3,468200,51400.0
1464,1,3.0,4,10500,0.0
1465,1,4.0,5,2462800,192400.0
1466,2,9.0,4,147400,3100.0
1467,2,9.0,4,448100,5000.0
1468,1,9.0,4,5047300,239000.0
1469,2,9.0,4,392800,18600.0
1470,1,3.0,5,906400,50400.0
1471,1,3.0,3,201400,200.0
1472,2,3.0,3,102300,7300.0
1473,2,9.0,4,71400,14900.0
1474,2,3.0,4,302100,17600.0
1475,2,3.0,5,159000,0.0
1476,1,3.0,4,531000,0.0
1477,1,3.0,4,449700,47700.0
1478,1,3.0,4,102800,20400.0
1479,2,3.0,3,160300,0.0
1480,2,3.0,3,557700,171000.0
1481,2,13.0,6,6656300,149000.0
1482,2,3.0,5,923900,202300.0
1483,1,9.0,4,183000,83700.0
1484,1,3.0,4,23782400,80100.0
1485,1,2.0,3,578000,82500.0
1486,2,9.0,3,338100,23000.0
1487,1,9.0,4,174600,0.0
1488,2,9.0,4,161100,16400.0
1489,2,9.0,3,300600,68100.0
1490,1,9.0,3,258600,84000.0
1491,1,9.0,4,537000,14600.0
1492,2,9.0,3,629900,94600.0
1493,1,3.0,4,2119600,38000.0
1494,2,3.0,3,566900,46900.0
1495,1,9.0,3,552600,0.0
1496,1,9.0,4,688400,22600.0
1497,2,9.0,4,218100,45500.0
1498,2,13.0,5,1229300,798400.0
1499,2,13.0,4,491800,26700.0
1500,2,2.0,3,1047900,14600.0
1501,1,9.0,4,9000,3000.0
1502,2,9.0,4,1165100,87900.0
1503,1,9.0,3,95200,2500.0
1504,1,9.0,4,658700,42000.0
1505,2,3.0,4,805900,103100.0
1506,2,3.0,6,679800,107500.0
1507,1,3.0,3,689700,53800.0
1508,2,9.0,4,193100,0.0
1509,1,3.0,5,76400,17900.0
1510,1,13.0,3,105900,12700.0
1511,1,9.0,4,1022200,0.0
1512,1,9.0,3,1127400,48500.0
1513,2,3.0,3,717800,15100.0
1514,2,3.0,3,1414000,23500.0
1515,2,9.0,3,203600,64400.0
1516,1,4.0,6,640000,0.0
1517,2,1.0,2,478000,24300.0
1518,2,3.0,5,12000,400.0
1519,1,9.0,3,1240000,4100.0
